text,label
"E aí quem pode ir pra Brasília? Quem está próximo a Brasília. Vamos fretar ônibus, falar com empresas... Vamos invadir aquela merda .. caçar aqueles malditos... Porra o Peru conseguiu se livrar e nos não?",1
@user tem que abrir tudo rápido!,0
eu nesse momento vivendo perigosamente e apreciando meu celular sem capa 😅😍,0
"Hoje, os Devotos se apresentam no Sesc 24 de Maio e você pode escutá-los ao vivo na nossa transmissão sonora! Sintonize a partir das 21h: https://t.co/zR8FLn8eRl https://t.co/P4lDCbrBms",0
"eu tenho mais que tomar no cu mesmo, otaria do caralho",1
e tá errado ?! mina gostosa do krl me acabo no pirocao,1
"namjoon: voc锚 e o taehyung est茫o namorando? 

seokjin: n茫o...

namjoon: tem certeza? 

seokjin: sim...

namjoon: como fica a palavra ""roma"" ao contr谩rio? 

seokjin: amor? 

taehyung: sim vida? me chamou? 

seokjin: 

namjoon: ora a铆 est谩",0
"almoçar yakisoba é muito bom pqp .. 
queria poder comer todos os dias...",1
"Para algumas investigações recurso infinito e velocidade. Para outras....
5 meses após a prisão dos assassinos os celulares ainda não tiveram informações extraídas.
Polícia Civil e MP não podem depender de favor de empresa privada para investigar.   
https://t.co/YemPcovwwl",0
@user @user se fodeo!!! kkkkkkkkkkkk mané do kralho,1
"só queria estar longe de tudo agr, esfriando a cabeça 
eu n aguento mais a hipocrisia nessa porra de casa",1
@user pega a visão dos cria porra,1
"BOMBOoOU 🔥🔥🔥🔥🔥

- Meninas e meninos do meu twitter esse mês a @user grupo no qual eu faço parte vai soltar a música #SNAKE 🐍🔥
ENTÃO VOCÊ QUE TA LIGADO NO CORRE EXPLANA PRA GERALLLLL 

APROVEITA SE INCREVE NO CANAL

➡️ https://t.co/a2x8wJydVe https://t.co/AjWQ4Vz23g",0
quero tomar nenhuma decisao importante at茅 acabarem as provas,0
Tá de piada né ganso cuzao só reclama ( Valdivia morto e melhor que ele)  Wellington nem morto ( marrony e bem melhor ) Anderson Martins pau no cu ( castan e melhor que ele até machucado ) Muriel tá de sacanagem né entre os 4 grandes do rio ele fica em 5 colocado pq tem o cesar,1
as vzs a pessoa só precisa de um curso no senai pra ocupar a mente e parar de cuidar da vida dos outros,0
ele vai pra academia mas tá tomando bomba tá tomando bomba mas quando ver a tchucaaaaaa o pau tá pururucaaaaa,1
"@user @user @user claro, leva uns back pra gente ficar na onda tbm kkk",0
quando chego bebado e deito na cama,0
enfia um rojao no cu logo e sai voando,1
"@user carai, o time ficou igual o meu",0
rt @user eu com 12 anos nem um tele em condições tinha e vocês com menos idade ja fumam e saeem á noite e com iphones e o caralho f…,1
"@user um puta elogio desse, queria eu alguém me chamando assim",1
entendam uma coisa!!,0
rt @user s贸 falta parar de fala bosta https://t.co/s0wyjiezfz,1
eu acabei de ter certeza que eu e as minhas amigas não prestamos nem pra organizar uma festa vai toma no cu,1
"@user ouve o kbca de cx d'  água
#stfvergonhanascional",0
"rt @user sou a louca da farmácia, se deixar eu quero levar tudo",0
@user pqp kkkkkkkkkkkkkkk,1
@user foi sem querer querendo... 馃槀馃槀馃槀 https://t.co/uegw4kox0t,0
isso é bom para caralho e &gt;não&lt; sabe a pasta de dentes ok,0
a gente só vive uma vez e ainda nasce feio,0
"ue bb, n era vc q me achava feia na escola?",0
"rt @user “ai ainda tamo em agosto???”

caralho mas começou ontem",0
"hum to triste vou tentar fazer esse vídeo chegar a 1m
https://t.co/n55uitfhjj",0
@user porra aí tu me quebra com essa música vou chorar,0
"Se liga, se falar da minha mina dnv em rede social pra ficar se achando tu vai se fuder na minha, não sou muleque… — Quem é chama lá dm não conheço não https://t.co/DkUv90BQXw",1
quem aprovou essa palhaçada do google enfiar anúncio disfarçado de resultado de pesquisa é o corno mais corno de todo o vale do silício e eu espero que esse chifre cresça pra caralho até entrar no cu dele pra ele morrer empalado não apenas pelo chifre mas também pela humilhação,1
"Sinceramente pq porra gato macho é tão burro?????? Minhas gata não ficam na friagem e usam as caminhas, não ficam na chuva, não fogem de casa. Mas os macho pqp só dá trabalho por burrice",0
"o pau é pequeno, mas a consciencia de classe é grande",1
brasil porra..  volei ..,0
@user ufa tu não ficou puto 🤨🤨🤨,0
@user sapatão gótica,0
tenho o melhor grupo de amigas 💞 https://t.co/pzx19p50kp,0
"aproveitar minha folga pra assistir desde hp e a pedra filosofal, até hp e as relíquias da morte 2",0
nico tá puto com a irmã e com razão,0
rt @user só eu é que começo a chorar do nada??,0
??????????? meu deus,0
"caralho vlh, olha essa reportagem que ta passando na globo agora.... to mt triste",0
perfect date passou a ser meu filme favorito é isto,0
@user kkkkkkk vsf,1
"@user @user @user mudando de assunto!!! 
https://t.co/hlegzlua7p",0
Avisar sobre a chegada do anjo para os escravos se aproveitarem da situação e começaram a revolução foi uma estratégia de gênio por parte da Shamira,0
"ai gente sinceramente parem de se denegrir vendo esses lomotif de garotas, porra todo mundo é diferente e isso não significa que fulana é mais bonita que você",0
"rt @user mano mo trampo pra quebra um ovo, aprende a quebra ovo carai https://t.co/hmikbgwqsr",1
"nuuuu nogs e gata pra caralho pqp 鈥� me talaricou no sonho de hj, n茫o acho mais kkkkk qsk ne, gata 茅 apelido https://t.co/adxkcmzp6u",0
@user com toda certeza !! a mais saborosa,0
"@user Estamos sendo massacrados se oprimidos por um Judiciário que só defende o lado corrupto da história ... não podemos deixar que isso aconteça ....vamos as ruas .. faremos o que for preciso para nos livramos de tanta Opressão a verdade ...
#LixoSupremo",0
@user teu cu fdp,1
veio o plot de uma história na minha cabeça agora que porra,0
@user olha eu acho q ele precisa de terapia,0
@user te amo pra porra,1
charli sempre a frente do seu tempo lançando tendências https://t.co/rcc5gk6cw6,0
"@user minha cidade natal, ponta grossa!",0
rt @user posso ser feia mas ao menos sou feia,0
rt @user espero que meus filhos n gravem vídeos assim para a internet https://t.co/ses6aiv5vl,0
pqp que rolê,1
tão acostumado a não fazer nada na folga do trabalho que retomar a faculdade parece um objetivo cada dia mais distante...,0
cada pessoa retardada na minha vida que vou te contar viu,1
"@user eu nem digo nada porque se não é coisa de branco, mas é ridículo",1
vôlei feminino tudo pra mim caralho,1
@user filha da puta 8h da manhã,1
@user @user vai tomar no cú 👌🏾,1
"@user @user @user @user @user @user @user aí sim! bem feito, fdp!!!!",1
"fode minha buceta 
fode minha xota 
vai @user só na minha xota 🎶",1
rt @user te foder mlhr tabaco do 🌍 https://t.co/6izqyrcthr,1
rt @user pqp que lindo mano😭😭😭 https://t.co/dwybwfux6l,0
"@user tá fumando o quê bichinha? acorda pra realidade, imbecil! #stfvergonhanacional",1
da uma segura da porra da bebida tá doido,1
"FINALMENTE! Fake Protagonist vers茫o em ingl锚s liberada no Spotify do nosso pa铆s. Corram l谩 para ouvir, pois est谩 a coisa mais linda. 馃挌

#喔炧福喔班箑喔竵喔堗赋喔ム腑喔� #Getsunova #喔椸袱喔┼笌喔掂笀喔掂笟喙�喔樴腑 #喔腑喔熰竵喔编笝 
https://t.co/zYue3qnwCE",0
odeio ficar sem luz vai tomar no cu,1
tem gente que gosta d provocar pqp,1
"@user @user Nem que ele(Bolsonaro) fosse ladrão, corrupto, bandido, vagabundo, ele não teria como fazer em meses o que o PT fez, não tem dinheiro nos cofres, o PT deixou o país falido.
Por enquanto está levando meses para Desfazer o aparelhamento corrupto que o PT deixou.",0
"@user @user adidas é um lixo, só faz uniforme maneiro pra europeu, aqui eles caga e faz de qualquer jeito.",1
"@user Esqueceu de dizer: vcs vão continuar a chorar BABACA!!! Bolsonaro até 2026!!! #SomosTodosMoroEDallagnol 
#SomosTodosBolsonaro e pra não esquecer, #OLulaTaPresoBabaca",1
"vejo vídeos como esse e depois tenho que ver brancos tentando ganhar simpatia por ter se ofendido com piadinhas na internet mano VAI SE FUDER, enquanto vocês se ofendem com isso, pretos estão sendo tratados dessa forma aí na vida REAL",1
música perfeita do caraio aff https://t.co/58obbitum9,0
amor sou transex vem fode meu cu gostoso tô online clik https://t.co/d0husbglbj https://t.co/5jqmeiqcg2,1
carai não sei qual foto postar,1
Governo Bolsonaro no caminho do buraco. The Economist propõe boicote dos produtos brasileiros por destruição da Amazônia.  https://t.co/Jhaj4x5Wtd,0
eu olho isso me dá um ódio cara que vontade de acabar com a humanidade de uma vez bando de filho da puta desgraçado se eu pegasse faria pior nao adianta só mulher presta mesmo e não é meme,1
que dia lindo  vsf,1
olha!!!! eu espero do fundo do meu coração não me estressar esse final de semana,0
"Eu fico puta porque eu nasci no século errado só pode!!!!!!! Não consigo ficar só por ficar mais, relacionamento aberto Deus me libre e guarde e afins...",0
rt @user me aperfeiçoando cada dia mais 💫 https://t.co/kt0qqkhuwy,0
rt @user não aguento mais não ter foto bonita 😔😔😔,0
"rt @user [🐝] plantas que você pode plantar na sua casa e que contribuem para a salvação das abelhas, a thread;",1
"rt @user to puta já pô, uma hora dessas e eu querendo matar um",1
"rt @user mano sinceramente eu n to ligando pra nadaaa 
aonde tem estresse eu t么 correndo 
s贸 vibe positiva",0
"ba tava eu joão, vine e do nada broto o elimar ai sim meu, me matei de rir kkkkkkkkkk",0
"@user EXATAMENTE! é assim mesmo que agem, pode ver que em toda discussão entre um sulista com um paulista/carioca/mineiro eles sempre apelam pra isso e são 100% homofobicos, infelizmente grande parte acha que só racismo é grave e deve ser considerado",1
tamo indo pro jogo ali naquele campo feio da quadra,0
"N茫o se trata de se envergonhar do STF.
Envergonhar-se 茅 outra coisa. 
O pa铆s precisa EXPURGAR do STF essa bandidagem instalada.
#NasRuasContraSTF 
@user @user PAUTE OS IMPEACHMENTS dos Ministros do STF.",0
@user vai da certo bb,0
@user era pra mim dar pq até  vc nego fala que eu tava tentando desenrolar kkkkkkkkkkkkkkk,0
rt @user caralho isto hoje é só beefs aí a toa,1
"Algu茅m vemk me ajudar arrumar meu guarda roupa nmrl, sozinha o des芒nimo n茫o me deixa agir, af. Cad锚 os amgs, qnd se precisam deles numa emerg锚ncia como essa????? 馃檮馃檮馃檮馃檮馃檮",0
"maria bethânia põe mangueira, menina dos olhos da cantora, no céu em disco feito com letieres leite https://t.co/9tjra0tul0",0
"gente, vocês me desculpem por ser sulista tá",0
nossa literalmente todos mas isso varia de membro pra membro,0
@user @user extrema direita mente. n茫o faz nada em benef铆cios ao pa铆s. vivem perseguindo seus opositores ideol贸gico,0
@user e tá errado porra?? grande pai 👍,1
@user porra hj tem festa e nn comprei ainda 😅 foda,1
rt @user ter sogra é bom mas ter sogra que gosta de vc é milllllll vezes melhor https://t.co/djo7fsfwrr,0
"pra que limpar o nariz se na mesma hora vai te dar vontade de espirrar e voltar tudo de novo, pra que?????",0
"queimei meu game

pqp queda de energia tu me fodeu",1
frio pra caralho mas o tereré é sagrado,1
@user liiinda 👏👏👏👏😍,0
quem faz um fake em pleno 2019?? pqp,1
@user @user @user @user @user vcs são dms pqp kkkkkkkkk,1
frio da porra e o tempo do celular ta notificando 36ºc pqp,1
governo da morte.,0
Puta merda que apresentação linda a do piá do sul mano pqp esses Loko sempre com uma proposta mais interessante que a outra e com um elenco muito bem preparado meu chapéu,1
"a coisa que eu mais sinto sdds no folclore é de dançar com a maísa 
porra xaxado foi tudo pra gente 😔🥺",1
"eu fico pasma em como todos os membros podem ir de ""iti olha que coisa mais fofa e preciosa"" pra ""puta merda caralho que homem da porra"" em segundos",1
"@user que pegue esses safados, todos, ficamos reféns desses ladrões que invadem a nossos celulares....",1
"morar em sp:

um dia faz 27°
dia seguinte n passa dos 11°

pqp 🥶❄",1
"É pq tipo assim a não ser que você sinta algo off pela pessoa, aí sim. Mas mesmo assim foder é só foder e ficar também, nem precisa gostar da pessoa então kkk",1
"rt @user seu pior inimigo sempre será a sua mente, porque ela sabe todas suas fraquezas.",0
@user caralho o frango é de ouro ??? 😱 passada com esse roubo !!!,1
e eu q dei umas 3 voltas no estaçao p achar uma farmacia pqp mt burra,1
gebte ta  aqui meu ccat nao eh p nada nao  mas ele ta aqi viu  qualquer coisa ja sabe neh ta aí ele https://t.co/iaia8406rn,0
@user toma no cu ta feio isso ja,1
começaram ganhando deixaram elas empatar porra que odio,0
porra frio p krl,0
"Assim que o Spotify crescer com Podcast, vai passar pelo mesmo processo - esse é o jogo.

Só há uma saída: participação ativa da comunidade
Projetos de financiamento em coletividade é a unica via pra deixar de depender de plataformas e 1000% de anunciantes que determinam conteúdo",0
"Bem-vindos! A partir de hoje só compro desta marca. Toda empresa que coloca dinheiro no Flu precisa ser valorizada, mas a leitura de alguns comentários neste post me deprime. A verdade é que as redes sociais deram voz a toda espécie de idiota. https://t.co/MBbFoHcJX8",0
"@user fdp, não avisou né ok tudo bem eu entendi tá bom já tem outro alguém querendo roubar a cena né 😭😭😭",0
mano vc consegui ser mais escroto em 30 mim do a a sua vida toda,1
"@user ah sim! agora entendi.
em qual cidade está?",0
@user faz sentido.,0
site da essa está ridículo de lento🙄,0
eu tentando fazer comida pro alejandro kkkk,0
"Hoje, Harry Potter completa 39 anos! Uma das estrelas do quadribol, em seu primeiro ano, Harry integrou um dos melhores times de Hogwarts, segundo o capit茫o e goleiro Oliver Wood.

E a铆, f茫 de esporte, o bruxo foi o maior atleta da escola?

#AVidaPrecisaDeEsporte https://t.co/l0ZpVM7Zrr",0
"vou ter que explicar 1000 vezes p minha mãe que peixe não se come com arroz, feijão e pá. peixe eh só pra tirar gosto porra",1
+1 dia puta c minha madrasta,0
enfia no cu o vôlei,1
"&gt;to no tt
&gt;abro outra aba
&gt;clico no tt
&gt;""calma sou burro""
&gt;fecho o navegador todo
&gt;""pqp vsf krl""",0
segunda ter que voltar pra ver a cara daqueles urubu pqp chorando,1
rt @user quebrar uma promessa dessas 茅 pior que a morte https://t.co/jlr4t0juwn,0
pensando em comprar um maço de cigarro p fumar só pra aumentar meu clima depressivo pq que dia otimo namoral,0
"sempre essa palhaçada mano, nunca muda porra",0
"como muita gente nunca havia visto essa fancam, tanto que até aqui nem se acha mais, decidi postar e hypar sozinha 👍🏻 stan bangchin https://t.co/8RKgUFoxAE",0
"mano eu fiz uma merda no meu cabelo, kkkkk pqp mano",1
dancei ontem que meu joelho tá doendo pra caralho,0
"rt @user gente boa demais só toma no cu, eu tenho que aprender isso",1
@user você aqui porra @user,1
"minha mãe vive me arrasando pq tô gorda, mas me manda mensagem pra ir na casa dela jantar e levar coca 😪",0
bate o dedinho nesse frio pqp em,1
"@user vou querer me mudar
para uma life on mars",0
to mt feia hoje serio que especie de aberracao eh essa meu olho ta roxo meu nariz vermelho minha boca cortada parece que fui espancada nasa explique isso,0
meu deus do c茅u o que q tem a ver o cu com as cal莽as,1
q raiva ja acordo me estressando nessa casa vtnc🤦🏼‍♀️🤦🏼‍♀️🤦🏼‍♀️🤦🏼‍♀️🤦🏼‍♀️,1
só 2? imaginem a drena q era ir com um grupo de amigos fdsss,0
